date,open,high,low,close,volume,marketcap,range,today,dlag1,dlag2,dlag3,dlag4,dlag5,todaydir
2017-10-26,0.4437,0.4559,0.4119,0.4171,10747100,1233180000,-5.9863,-0.0594,-0.0226,0.1739,-0.0154,-0.0013,-0.0221,Down
2017-10-25,0.4554,0.4735,0.4300,0.4434,14379600,1265680000,-2.6151,-0.0226,0.1739,-0.0154,-0.0013,-0.0221,-0.0726,Down
2017-10-24,0.3891,0.5023,0.3775,0.4537,47178400,1081640000,16.5846,0.1739,-0.0154,-0.0013,-0.0221,-0.0726,-0.0466,Up
2017-10-23,0.3914,0.3992,0.3649,0.3865,12380800,1087830000,-1.2479,-0.0154,-0.0013,-0.0221,-0.0726,-0.0466,-0.0296,Down
2017-10-22,0.3908,0.4120,0.3814,0.3925,9322400,1086340000,0.4365,-0.0013,-0.0221,-0.0726,-0.0466,-0.0296,0.0395,Down
2017-10-21,0.4039,0.4065,0.3244,0.3930,20120500,1122530000,-2.6765,-0.0221,-0.0726,-0.0466,-0.0296,0.0395,0.0279,Down
2017-10-20,0.4329,0.4356,0.3916,0.4019,17771900,1203160000,-7.1501,-0.0726,-0.0466,-0.0296,0.0395,0.0279,-0.0424,Down
2017-10-19,0.4572,0.4660,0.4151,0.4334,12250600,1270790000,-5.2074,-0.0466,-0.0296,0.0395,0.0279,-0.0424,0.0368,Down
2017-10-18,0.4746,0.4823,0.4280,0.4546,12433700,1319220000,-4.2236,-0.0296,0.0395,0.0279,-0.0424,0.0368,0.0707,Down
2017-10-17,0.4521,0.5044,0.4349,0.4685,12590200,1256490000,3.6303,0.0395,0.0279,-0.0424,0.0368,0.0707,-0.1434,Up
2017-10-16,0.4397,0.4596,0.4238,0.4507,8128940,1222160000,2.4917,0.0279,-0.0424,0.0368,0.0707,-0.1434,0.0081,Up
2017-10-15,0.4586,0.4605,0.4147,0.4384,8256490,1274830000,-4.4086,-0.0424,0.0368,0.0707,-0.1434,0.0081,0.0173,Down
2017-10-14,0.4418,0.4828,0.4315,0.4578,11493700,1228020000,3.6280,0.0368,0.0707,-0.1434,0.0081,0.0173,-0.0612,Up
2017-10-13,0.4129,0.4460,0.4039,0.4416,14821100,1147540000,6.9615,0.0707,-0.1434,0.0081,0.0173,-0.0612,-0.0715,Up
2017-10-12,0.4817,0.4862,0.3915,0.4124,16792100,1338990000,-14.3891,-0.1434,0.0081,0.0173,-0.0612,-0.0715,0.0697,Down
2017-10-11,0.4770,0.4890,0.4648,0.4815,6996130,1325920000,0.9297,0.0081,0.0173,-0.0612,-0.0715,0.0697,-0.0693,Up
2017-10-10,0.4665,0.4885,0.4527,0.4776,7401800,1296520000,2.3846,0.0173,-0.0612,-0.0715,0.0697,-0.0693,-0.0111,Up
2017-10-09,0.5004,0.5019,0.4395,0.4694,18097100,1390760000,-6.1792,-0.0612,-0.0715,0.0697,-0.0693,-0.0111,-0.0262,Down
2017-10-08,0.5346,0.5385,0.4929,0.5000,9637830,1486070000,-6.4747,-0.0715,0.0697,-0.0693,-0.0111,-0.0262,-0.0238,Down
2017-10-07,0.5045,0.5487,0.4906,0.5385,9848850,1402240000,6.7476,0.0697,-0.0693,-0.0111,-0.0262,-0.0238,-0.0570,Up
2017-10-06,0.5432,0.5627,0.4933,0.5034,12478500,1509890000,-7.3208,-0.0693,-0.0111,-0.0262,-0.0238,-0.0570,-0.0171,Down
2017-10-05,0.5474,0.5677,0.5207,0.5409,7592760,1521500000,-1.1836,-0.0111,-0.0262,-0.0238,-0.0570,-0.0171,0.0623,Down
2017-10-04,0.5609,0.5705,0.5201,0.5470,9152780,1558910000,-2.4732,-0.0262,-0.0238,-0.0570,-0.0171,0.0623,-0.0193,Down
2017-10-03,0.5772,0.5820,0.5160,0.5617,13709400,1604290000,-2.6803,-0.0238,-0.0570,-0.0171,0.0623,-0.0193,0.0815,Down
2017-10-02,0.6182,0.6221,0.5651,0.5754,13928300,1718250000,-6.9206,-0.0570,-0.0171,0.0623,-0.0193,0.0815,0.0695,Down
2017-10-01,0.6218,0.6288,0.5927,0.6102,8576220,1728170000,-1.8604,-0.0171,0.0623,-0.0193,0.0815,0.0695,-0.0737,Down
2017-09-30,0.5843,0.6469,0.5762,0.6208,21825700,1624130000,6.2473,0.0623,-0.0193,0.0815,0.0695,-0.0737,0.0668,Up
2017-09-29,0.5951,0.6096,0.5430,0.5844,16689800,1654220000,-1.8021,-0.0193,0.0815,0.0695,-0.0737,0.0668,-0.0377,Down
2017-09-28,0.5497,0.6143,0.5283,0.5959,23776300,1527800000,8.4115,0.0815,0.0695,-0.0737,0.0668,-0.0377,0.0707,Up
2017-09-27,0.5142,0.5547,0.5077,0.5510,12188400,1429300000,7.1527,0.0695,-0.0737,0.0668,-0.0377,0.0707,0.0106,Up
2017-09-26,0.5567,0.5600,0.5076,0.5152,14671500,1547280000,-7.4488,-0.0737,0.0668,-0.0377,0.0707,0.0106,-0.1163,Down
2017-09-25,0.5244,0.5664,0.5244,0.5562,10506400,1457720000,6.0555,0.0668,-0.0377,0.0707,0.0106,-0.1163,0.0026,Up
2017-09-24,0.5405,0.5417,0.5070,0.5214,9199830,1502440000,-3.5444,-0.0377,0.0707,0.0106,-0.1163,0.0026,-0.0677,Down
2017-09-23,0.5076,0.5511,0.4949,0.5418,8486720,1410930000,6.7341,0.0707,0.0106,-0.1163,0.0026,-0.0677,0.2197,Up
2017-09-22,0.4992,0.5175,0.4761,0.5060,8860800,1387500000,1.3672,0.0106,-0.1163,0.0026,-0.0677,0.2197,0.0201,Up
2017-09-21,0.5676,0.5700,0.4680,0.5007,18553300,1577620000,-11.7801,-0.1163,0.0026,-0.0677,0.2197,0.0201,0.0140,Down
2017-09-20,0.5598,0.5857,0.5439,0.5666,8802430,1556120000,1.2107,0.0026,-0.0677,0.2197,0.0201,0.0140,0.0798,Up
2017-09-19,0.6083,0.6142,0.5553,0.5652,12972000,1690720000,-7.0868,-0.0677,0.2197,0.0201,0.0140,0.0798,-0.2008,Down
2017-09-18,0.4968,0.6125,0.4968,0.6062,28609000,1380860000,22.0286,0.2197,0.0201,0.0140,0.0798,-0.2008,-0.0593,Up
2017-09-17,0.4848,0.5059,0.4626,0.4970,7574760,1347400000,2.5349,0.0201,0.0140,0.0798,-0.2008,-0.0593,0.0603,Up
2017-09-16,0.4794,0.5104,0.4532,0.4872,13452000,1332470000,1.6383,0.0140,0.0798,-0.2008,-0.0593,0.0603,0.1264,Up
2017-09-15,0.4457,0.5093,0.3726,0.4805,41983100,1238840000,7.8102,0.0798,-0.2008,-0.0593,0.0603,0.1264,-0.1163,Up
2017-09-14,0.5658,0.5736,0.4450,0.4450,25946400,1572770000,-21.3526,-0.2008,-0.0593,0.0603,0.1264,-0.1163,0.0376,Down
2017-09-13,0.5925,0.5954,0.4793,0.5568,31807500,1646910000,-6.0238,-0.0593,0.0603,0.1264,-0.1163,0.0376,-0.1630,Down
2017-09-12,0.5617,0.6472,0.5573,0.5919,43345900,1561250000,5.3860,0.0603,0.1264,-0.1163,0.0376,-0.1630,-0.1293,Up
2017-09-11,0.4984,0.5583,0.4815,0.5583,23660500,1385260000,12.0175,0.1264,-0.1163,0.0376,-0.1630,-0.1293,0.2097,Up
2017-09-10,0.5613,0.5679,0.4628,0.4956,32733100,1560160000,-11.7044,-0.1163,0.0376,-0.1630,-0.1293,0.2097,0.0823,Down
2017-09-09,0.5259,0.5840,0.5248,0.5608,15317400,1461860000,6.6300,0.0376,-0.1630,-0.1293,0.2097,0.0823,-0.2386,Up
2017-09-08,0.6482,0.6603,0.4903,0.5405,48691600,1801830000,-16.6254,-0.1630,-0.1293,0.2097,0.0823,-0.2386,0.0696,Down
2017-09-07,0.7397,0.7397,0.6224,0.6458,31377000,2055930000,-12.6962,-0.1293,0.2097,0.0823,-0.2386,0.0696,-0.1389,Down
2017-09-06,0.6135,0.7492,0.6015,0.7417,33093300,1705320000,20.8848,0.2097,0.0823,-0.2386,0.0696,-0.1389,-0.0411,Up
2017-09-05,0.5441,0.6461,0.4689,0.6131,45817500,1512430000,12.6721,0.0823,-0.2386,0.0696,-0.1389,-0.0411,-0.0313,Up
2017-09-04,0.7443,0.7443,0.4068,0.5665,74601300,2068680000,-23.8876,-0.2386,0.0696,-0.1389,-0.0411,-0.0313,0.0710,Down
2017-09-03,0.6989,0.7759,0.6728,0.7440,29504600,1942490000,6.4553,0.0696,-0.1389,-0.0411,-0.0313,0.0710,-0.0723,Up
2017-09-02,0.7966,0.8025,0.6580,0.6955,39333900,2214060000,-12.6812,-0.1389,-0.0411,-0.0313,0.0710,-0.0723,-0.0491,Down
2017-09-01,0.8429,0.8791,0.7681,0.8078,28047000,2342770000,-4.1631,-0.0411,-0.0313,0.0710,-0.0723,-0.0491,-0.0435,Down
2017-08-31,0.8696,0.9021,0.8282,0.8424,15194300,2416950000,-3.1199,-0.0313,0.0710,-0.0723,-0.0491,-0.0435,0.0463,Down
2017-08-30,0.8128,0.8782,0.7923,0.8696,17428100,2259140000,6.9970,0.0710,-0.0723,-0.0491,-0.0435,0.0463,0.0274,Up
2017-08-29,0.8769,0.8776,0.7464,0.8120,28538500,2437350000,-7.4047,-0.0723,-0.0491,-0.0435,0.0463,0.0274,0.0526,Down
2017-08-28,0.9225,0.9277,0.7848,0.8752,24288200,2564020000,-5.1240,-0.0491,-0.0435,0.0463,0.0274,0.0526,0.0078,Down
2017-08-27,0.9621,0.9791,0.8874,0.9204,17816000,2674070000,-4.3352,-0.0435,0.0463,0.0274,0.0526,0.0078,-0.0690,Down
2017-08-26,0.9159,0.9701,0.8779,0.9622,16623100,2545840000,5.0536,0.0463,0.0274,0.0526,0.0078,-0.0690,-0.0381,Up
